timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591767552183,645,标记任务开始,200,OK,线程组 1-1,text,true,,9,0,1,1,null,645,0,643
1591767552830,4,获取账号,200,OK,线程组 1-1,text,true,,18,0,1,1,null,2,0,0
1591767552834,7,锁定账号,200,OK,线程组 1-1,text,true,,9,0,1,1,null,6,0,0
1591767552841,1,获取仓库及会员信息,200,OK,线程组 1-1,text,true,,113,0,1,1,null,1,0,0
1591767552842,2,获取oms配置信息,200,OK,线程组 1-1,text,true,,34,0,1,1,null,2,0,0
1591767552844,1,获取wi配置信息,200,OK,线程组 1-1,text,true,,40,0,1,1,null,1,0,0
1591767552845,2,获取basic配置信息,200,OK,线程组 1-1,text,true,,46,0,1,1,null,2,0,0
1591767552847,1,获取os配置信息,200,OK,线程组 1-1,text,true,,40,0,1,1,null,1,0,0
1591767552849,1,获取opw配置信息,200,OK,线程组 1-1,text,true,,38,0,1,1,null,1,0,0
1591767552850,1,获取op配置信息,200,OK,线程组 1-1,text,true,,40,0,1,1,null,1,0,0
1591767552852,1,获取opr配置信息,200,OK,线程组 1-1,text,true,,38,0,1,1,null,1,0,0
1591767552853,2,获取master配置信息,200,OK,线程组 1-1,text,true,,41,0,1,1,null,2,0,0
1591767552855,1,获取so配置信息,200,OK,线程组 1-1,text,true,,37,0,1,1,null,1,0,0
1591767552856,2,获取Strategy配置信息,200,OK,线程组 1-1,text,true,,43,0,1,1,null,1,0,0
1591767552858,1,获取capacity配置信息,200,OK,线程组 1-1,text,true,,43,0,1,1,null,1,0,0
1591767552939,191,登陆,200,OK,线程组 1-1,text,true,,92286,1642,1,1,http://cloud.basic.fineex.net/Home/Index,92,0,43
1591767552939,92,登陆-0,302,Found,线程组 1-1,text,true,,1187,764,1,1,http://cloud.basic.fineex.net/Login,92,0,43
1591767553038,92,登陆-1,200,OK,线程组 1-1,text,true,,91099,878,1,1,http://cloud.basic.fineex.net/Home/Index,69,0,0
1591767554135,66,获取入库单号,200,OK,线程组 1-1,text,true,,619,904,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/getWareHouseInCode,66,0,15
1591767554207,94,获取待入库商品,200,OK,线程组 1-1,text,true,,7229,1166,1,1,http://cloud.wms.master.fineex.net/BasicInfo/Commodity/CommodityQuery?sortName=MixTypeName&sortOrder=asc&pageSize=3&pageNumber=1&MemberName=%E9%AA%8C%E6%94%B6%E6%B5%8B%E8%AF%95%E4%BC%9A%E5%91%98&MemberID=26770&BarCode=&CommodityCode=&CommodityName=&CatalogName=&CatalogID=&UnitFlag=&isPackageBox=%E5%85%A8%E9%83%A8&ISBanAviation=%E5%85%A8%E9%83%A8&LogCodeFlag=%E5%85%A8%E9%83%A8,94,0,12
1591767554428,29,生成入库单,200,OK,线程组 1-1,text,true,,566,2914,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/saveWareHouseIn,29,0,0
1591767555460,35,获取入库单号,200,OK,线程组 1-1,text,true,,545,948,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/getWareHouseInCode,35,0,0
1591767555497,64,获取待入库商品,200,OK,线程组 1-1,text,true,,7155,1210,1,1,http://cloud.wms.master.fineex.net/BasicInfo/Commodity/CommodityQuery?sortName=MixTypeName&sortOrder=asc&pageSize=3&pageNumber=1&MemberName=%E9%AA%8C%E6%94%B6%E6%B5%8B%E8%AF%95%E4%BC%9A%E5%91%98&MemberID=26770&BarCode=&CommodityCode=&CommodityName=&CatalogName=&CatalogID=&UnitFlag=&isPackageBox=%E5%85%A8%E9%83%A8&ISBanAviation=%E5%85%A8%E9%83%A8&LogCodeFlag=%E5%85%A8%E9%83%A8,64,0,0
1591767555573,22,生成入库单,200,OK,线程组 1-1,text,true,,566,2914,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/saveWareHouseIn,22,0,0
1591767556597,196,获取入库单号,200,OK,线程组 1-1,text,true,,545,948,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/getWareHouseInCode,196,0,127
1591767556794,119,获取待入库商品,200,OK,线程组 1-1,text,true,,7155,1210,1,1,http://cloud.wms.master.fineex.net/BasicInfo/Commodity/CommodityQuery?sortName=MixTypeName&sortOrder=asc&pageSize=3&pageNumber=1&MemberName=%E9%AA%8C%E6%94%B6%E6%B5%8B%E8%AF%95%E4%BC%9A%E5%91%98&MemberID=26770&BarCode=&CommodityCode=&CommodityName=&CatalogName=&CatalogID=&UnitFlag=&isPackageBox=%E5%85%A8%E9%83%A8&ISBanAviation=%E5%85%A8%E9%83%A8&LogCodeFlag=%E5%85%A8%E9%83%A8,119,0,53
1591767556930,23,生成入库单,200,OK,线程组 1-1,text,true,,566,2914,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/saveWareHouseIn,23,0,0
1591767557955,34,获取入库单号,200,OK,线程组 1-1,text,true,,545,948,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/getWareHouseInCode,34,0,0
1591767557990,53,获取待入库商品,200,OK,线程组 1-1,text,true,,7155,1210,1,1,http://cloud.wms.master.fineex.net/BasicInfo/Commodity/CommodityQuery?sortName=MixTypeName&sortOrder=asc&pageSize=3&pageNumber=1&MemberName=%E9%AA%8C%E6%94%B6%E6%B5%8B%E8%AF%95%E4%BC%9A%E5%91%98&MemberID=26770&BarCode=&CommodityCode=&CommodityName=&CatalogName=&CatalogID=&UnitFlag=&isPackageBox=%E5%85%A8%E9%83%A8&ISBanAviation=%E5%85%A8%E9%83%A8&LogCodeFlag=%E5%85%A8%E9%83%A8,52,0,0
1591767558054,23,生成入库单,200,OK,线程组 1-1,text,true,,566,2914,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/saveWareHouseIn,23,0,0
1591767559079,51,获取入库单号,200,OK,线程组 1-1,text,true,,545,948,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/getWareHouseInCode,51,0,12
1591767559132,87,获取待入库商品,200,OK,线程组 1-1,text,true,,7155,1210,1,1,http://cloud.wms.master.fineex.net/BasicInfo/Commodity/CommodityQuery?sortName=MixTypeName&sortOrder=asc&pageSize=3&pageNumber=1&MemberName=%E9%AA%8C%E6%94%B6%E6%B5%8B%E8%AF%95%E4%BC%9A%E5%91%98&MemberID=26770&BarCode=&CommodityCode=&CommodityName=&CatalogName=&CatalogID=&UnitFlag=&isPackageBox=%E5%85%A8%E9%83%A8&ISBanAviation=%E5%85%A8%E9%83%A8&LogCodeFlag=%E5%85%A8%E9%83%A8,87,0,13
1591767559226,23,生成入库单,200,OK,线程组 1-1,text,true,,566,2914,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/saveWareHouseIn,23,0,0
1591767560251,34,获取入库单号,200,OK,线程组 1-1,text,true,,545,948,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/getWareHouseInCode,34,0,0
1591767560286,66,获取待入库商品,200,OK,线程组 1-1,text,true,,7155,1210,1,1,http://cloud.wms.master.fineex.net/BasicInfo/Commodity/CommodityQuery?sortName=MixTypeName&sortOrder=asc&pageSize=3&pageNumber=1&MemberName=%E9%AA%8C%E6%94%B6%E6%B5%8B%E8%AF%95%E4%BC%9A%E5%91%98&MemberID=26770&BarCode=&CommodityCode=&CommodityName=&CatalogName=&CatalogID=&UnitFlag=&isPackageBox=%E5%85%A8%E9%83%A8&ISBanAviation=%E5%85%A8%E9%83%A8&LogCodeFlag=%E5%85%A8%E9%83%A8,66,0,0
1591767560357,24,生成入库单,200,OK,线程组 1-1,text,true,,566,2914,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/saveWareHouseIn,24,0,0
1591767561387,41,获取入库单号,200,OK,线程组 1-1,text,true,,545,948,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/getWareHouseInCode,41,0,12
1591767561429,73,获取待入库商品,200,OK,线程组 1-1,text,true,,7155,1210,1,1,http://cloud.wms.master.fineex.net/BasicInfo/Commodity/CommodityQuery?sortName=MixTypeName&sortOrder=asc&pageSize=3&pageNumber=1&MemberName=%E9%AA%8C%E6%94%B6%E6%B5%8B%E8%AF%95%E4%BC%9A%E5%91%98&MemberID=26770&BarCode=&CommodityCode=&CommodityName=&CatalogName=&CatalogID=&UnitFlag=&isPackageBox=%E5%85%A8%E9%83%A8&ISBanAviation=%E5%85%A8%E9%83%A8&LogCodeFlag=%E5%85%A8%E9%83%A8,73,0,11
1591767561512,24,生成入库单,200,OK,线程组 1-1,text,true,,566,2914,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/saveWareHouseIn,24,0,0
1591767562536,34,获取入库单号,200,OK,线程组 1-1,text,true,,545,948,1,1,http://cloud.wms.wi.b1.fineex.net/WareHouseIN/EditAccep/getWareHouseInCode,34,0,0
