timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591759332836,392,标记任务开始,200,OK,线程组 1-1,text,true,,9,0,1,1,null,392,0,385
1591759333230,5,获取账号,200,OK,线程组 1-1,text,true,,18,0,1,1,null,4,0,1
1591759333235,5,锁定账号,200,OK,线程组 1-1,text,true,,9,0,1,1,null,5,0,0
1591759333241,2,获取仓库及会员信息,200,OK,线程组 1-1,text,true,,102,0,1,1,null,1,0,0
1591759333243,2,获取oms配置信息,200,OK,线程组 1-1,text,true,,32,0,1,1,null,2,0,0
1591759333245,1,获取wi配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,1,0,0
1591759333246,1,获取basic配置信息,200,OK,线程组 1-1,text,true,,44,0,1,1,null,1,0,0
1591759333247,2,获取os配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,1,0,0
1591759333249,1,获取opw配置信息,200,OK,线程组 1-1,text,true,,32,0,1,1,null,1,0,0
1591759333250,1,获取op配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,1,0,0
1591759333251,1,获取opr配置信息,200,OK,线程组 1-1,text,true,,32,0,1,1,null,1,0,0
1591759333252,1,获取master配置信息,200,OK,线程组 1-1,text,true,,35,0,1,1,null,1,0,0
1591759333253,1,获取so配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,1,0,0
1591759333255,1,获取Strategy配置信息,200,OK,线程组 1-1,text,true,,37,0,1,1,null,1,0,0
1591759333256,1,获取capacity配置信息,200,OK,线程组 1-1,text,true,,37,0,1,1,null,1,0,0
1591759333311,128,登陆,200,OK,线程组 1-1,text,true,,90858,1638,1,1,http://basic.uat.fineex.net/Home/Index,60,0,28
1591759333311,60,登陆-0,302,Found,线程组 1-1,text,true,,1201,762,1,1,http://basic.uat.fineex.net/Login,60,0,28
1591759333377,62,登陆-1,200,OK,线程组 1-1,text,true,,89657,876,1,1,http://basic.uat.fineex.net/Home/Index,49,0,0
1591759333442,30,查询已审核的波次,200,OK,线程组 1-1,text,true,,1159,1229,1,1,http://os.uat.fineex.net/Order/OrderSorting/Query?sortName=CreateDate&sortOrder=desc&pageSize=1&pageNumber=1&CreateTime=2019-12-22+00%3A00%3A00+%7E+2020-06-10+23%3A59%3A59&WareHouseName%5B%5D=%E5%98%89%E5%90%883%E4%BB%93%7E%E9%80%B8%E4%BB%99%E7%94%B5%E5%95%86&WareHouseName%5B%5D=23361&MemberNo=0210045308&MemberID=25346&WarehouseID=23361&OrderStatus=2&OrderType=2&DeliveryPlanTime=&OrderBatchID=&PickType=0&BatchAttribute=0&PageSize=1&PageCurrent=1,30,0,8
1591759333479,1,Debug Sampler,200,OK,线程组 1-1,text,true,,1928,0,1,1,null,0,0,0
1591759333481,28,确认打印波次,200,OK,线程组 1-1,text,true,,703,965,1,1,http://os.uat.fineex.net/Order/OrderSorting/ConfirmPrint,28,0,0
1591759333510,14,查询已审核的波次,200,OK,线程组 1-1,text,true,,1071,1288,1,1,http://os.uat.fineex.net/Order/OrderSorting/Query?sortName=CreateDate&sortOrder=desc&pageSize=1&pageNumber=1&CreateTime=2019-12-22+00%3A00%3A00+%7E+2020-06-10+23%3A59%3A59&WareHouseName%5B%5D=%E5%98%89%E5%90%883%E4%BB%93%7E%E9%80%B8%E4%BB%99%E7%94%B5%E5%95%86&WareHouseName%5B%5D=23361&MemberNo=0210045308&MemberID=25346&WarehouseID=23361&OrderStatus=&OrderType=&DeliveryPlanTime=&OrderBatchID=FD550200609000004&PickType=0&BatchAttribute=0&PageSize=1&PageCurrent=1,14,0,0
1591759333525,17,进入波次明细页面,200,OK,线程组 1-1,text,true,,10229,877,1,1,http://os.uat.fineex.net/Order/OrderSorting/OrderSortingDetail?batchId=720700209&WarehouseID=23361&systemCode=wms,14,0,0
1591759333543,14,获取波次内订单信息,200,OK,线程组 1-1,text,true,,4520,921,1,1,http://os.uat.fineex.net/Order/OrderSorting/OrderSortingDetailOrders?WarehouseID=23361&batchId=720700209,14,0,0
1591759333558,12,波次明细信息,200,OK,线程组 1-1,text,true,,517,971,1,1,http://os.uat.fineex.net/Order/OrderSorting/OrderSortingDetailOutOfStock?sortName=BatchNO&sortOrder=asc&memberId=25346&WarehouseID=23361&batchId=720700209,12,0,0
1591759333572,13,验证是否已打印,200,OK,线程组 1-1,text,true,,520,839,1,1,http://os.uat.fineex.net/Order/Print/GetIsBatchIsPrint?WarehouseID=23361&batchId=720700209,13,0,0
1591759333586,25,获取打印信息,200,OK,线程组 1-1,text,true,,8050,1024,1,1,http://os.uat.fineex.net/Order/Print/PickingList,25,0,0
1591759333685,15,更改波次打印状态,200,OK,线程组 1-1,text,true,,670,851,1,1,http://os.uat.fineex.net/Order/OrderSorting/UpdateBatchIsPrintTrue?WarehouseID=23361&batchId=720700209,14,0,0
1591759333701,12,获取打印快递单URL,200,OK,线程组 1-1,text,true,,665,931,1,1,http://os.uat.fineex.net/Basedata/GetBaseData?elementType=GetJoinUrl&jumpUrl=%2FOrder%2FOrderSorting%2FPrintExpressOrder%2F%24%7BBatchId_1%7D%3FWarehouseID%3D23361&jumpSiteConfigKey=,12,0,0
1591759333714,23,进入打印快递单页面,200,OK,线程组 1-1,text,true,,9289,868,1,1,http://os.uat.fineex.net/Order/OrderSorting/PrintExpressOrder/720700209?WarehouseID=23361&systemCode=wms,23,0,0
1591759333738,21,波次管理打印面单,200,OK,线程组 1-1,text,true,,17952,1320,1,1,http://os.uat.fineex.net/Order/Print/ExpressList,21,0,0
1591759333761,20,打印分拣汇总单,200,OK,线程组 1-1,text,true,,517,979,1,1,http://os.uat.fineex.net/Order/Print/GetPrintSortingSummaryListIsPrint,20,0,0
1591759333783,17,分拣汇总单,200,OK,线程组 1-1,text,true,,1230,1001,1,1,http://os.uat.fineex.net/Order/Print/SortingSummaryList,17,0,0
1591759333802,0,Debug Sampler,200,OK,线程组 1-1,text,true,,4253,0,1,1,null,0,0,0
1591759333817,91,打开单SKU模块,200,OK,线程组 1-1,text,true,,19698,839,1,1,http://op.uat.fineex.net/Order/SingleQuality/SingleQuality?systemCode=wms&moduleTitle=%E5%8D%95SKU%E7%A1%AE%E8%AE%A4&WarehouseID=23361,86,0,5
1591759333909,10,是否开启流水线,200,OK,线程组 1-1,text,true,,520,841,1,1,http://op.uat.fineex.net/Order/SingleQuality/GetOpenFlowLine?WarehouseID=23361,10,0,0
1591759333920,25,单SKU输入波次号,200,OK,线程组 1-1,text,true,,7194,988,1,1,http://op.uat.fineex.net/Order/SingleQuality/VerificationBatchNo,25,0,0
1591759333947,13,获取包材信息,200,OK,线程组 1-1,text,true,,1936,963,1,1,http://op.uat.fineex.net/OrderDispose/GetPackegBox,13,0,0
1591759333961,13,打印合格证,200,OK,线程组 1-1,text,true,,722,1049,1,1,http://op.uat.fineex.net/Order/Print/GetCommodityIdentifierPrintData,12,0,0
1591759333974,63,确认订单,200,OK,线程组 1-1,text,true,,604,1096,1,1,http://op.uat.fineex.net/Order/SingleQuality/OrderConfirm,62,0,0
1591759334038,20,打印面单,200,OK,线程组 1-1,text,true,,2651,1019,1,1,http://op.uat.fineex.net/Order/Print/ExpressList,20,0,0
1591759334059,24,确认订单,200,OK,线程组 1-1,text,true,,604,1096,1,1,http://op.uat.fineex.net/Order/SingleQuality/OrderConfirm,24,0,0
1591759334084,18,打印面单,200,OK,线程组 1-1,text,true,,2651,1019,1,1,http://op.uat.fineex.net/Order/Print/ExpressList,18,0,0
1591759334103,23,确认订单,200,OK,线程组 1-1,text,true,,604,1096,1,1,http://op.uat.fineex.net/Order/SingleQuality/OrderConfirm,22,0,0
1591759334127,20,打印面单,200,OK,线程组 1-1,text,true,,2651,1019,1,1,http://op.uat.fineex.net/Order/Print/ExpressList,20,0,0
1591759334148,24,确认订单,200,OK,线程组 1-1,text,true,,604,1096,1,1,http://op.uat.fineex.net/Order/SingleQuality/OrderConfirm,24,0,0
1591759334172,18,打印面单,200,OK,线程组 1-1,text,true,,2651,1019,1,1,http://op.uat.fineex.net/Order/Print/ExpressList,18,0,0
1591759334191,24,确认订单,200,OK,线程组 1-1,text,true,,604,1096,1,1,http://op.uat.fineex.net/Order/SingleQuality/OrderConfirm,24,0,0
1591759334216,16,打印面单,200,OK,线程组 1-1,text,true,,2651,1019,1,1,http://op.uat.fineex.net/Order/Print/ExpressList,16,0,0
1591759334233,23,确认订单,200,OK,线程组 1-1,text,true,,604,1096,1,1,http://op.uat.fineex.net/Order/SingleQuality/OrderConfirm,23,0,0
1591759334256,19,打印面单,200,OK,线程组 1-1,text,true,,2651,1019,1,1,http://op.uat.fineex.net/Order/Print/ExpressList,19,0,0
1591759334278,22,确认订单,200,OK,线程组 1-1,text,true,,604,1096,1,1,http://op.uat.fineex.net/Order/SingleQuality/OrderConfirm,22,0,0
1591759334301,18,打印面单,200,OK,线程组 1-1,text,true,,2651,1019,1,1,http://op.uat.fineex.net/Order/Print/ExpressList,18,0,0
1591759334319,24,确认订单,200,OK,线程组 1-1,text,true,,604,1096,1,1,http://op.uat.fineex.net/Order/SingleQuality/OrderConfirm,24,0,0
1591759334345,17,打印面单,200,OK,线程组 1-1,text,true,,2651,1019,1,1,http://op.uat.fineex.net/Order/Print/ExpressList,17,0,0
1591759334363,22,确认订单,200,OK,线程组 1-1,text,true,,604,1096,1,1,http://op.uat.fineex.net/Order/SingleQuality/OrderConfirm,22,0,0
1591759334386,18,打印面单,200,OK,线程组 1-1,text,true,,2651,1019,1,1,http://op.uat.fineex.net/Order/Print/ExpressList,18,0,0
1591759334405,40,确认订单,200,OK,线程组 1-1,text,true,,604,1096,1,1,http://op.uat.fineex.net/Order/SingleQuality/OrderConfirm,40,0,0
1591759334446,17,打印面单,200,OK,线程组 1-1,text,true,,2653,1019,1,1,http://op.uat.fineex.net/Order/Print/ExpressList,17,0,0
1591759334464,22,生成出库单,200,OK,线程组 1-1,text,true,,599,1004,1,1,http://op.uat.fineex.net/Order/SingleQuality/OutConfirm,22,0,0
1591759334486,22,生成出库单,200,OK,线程组 1-1,text,true,,599,1004,1,1,http://op.uat.fineex.net/Order/SingleQuality/OutConfirm,22,0,0
1591759334508,17,生成出库单,200,OK,线程组 1-1,text,true,,599,1004,1,1,http://op.uat.fineex.net/Order/SingleQuality/OutConfirm,17,0,0
1591759334526,24,生成出库单,200,OK,线程组 1-1,text,true,,599,1004,1,1,http://op.uat.fineex.net/Order/SingleQuality/OutConfirm,24,0,0
1591759334550,22,生成出库单,200,OK,线程组 1-1,text,true,,599,1004,1,1,http://op.uat.fineex.net/Order/SingleQuality/OutConfirm,22,0,0
1591759334573,20,生成出库单,200,OK,线程组 1-1,text,true,,599,1004,1,1,http://op.uat.fineex.net/Order/SingleQuality/OutConfirm,20,0,0
1591759334594,19,生成出库单,200,OK,线程组 1-1,text,true,,599,1004,1,1,http://op.uat.fineex.net/Order/SingleQuality/OutConfirm,19,0,0
1591759334613,20,生成出库单,200,OK,线程组 1-1,text,true,,599,1004,1,1,http://op.uat.fineex.net/Order/SingleQuality/OutConfirm,20,0,0
1591759334634,20,生成出库单,200,OK,线程组 1-1,text,true,,599,1004,1,1,http://op.uat.fineex.net/Order/SingleQuality/OutConfirm,19,0,0
1591759334654,19,生成出库单,200,OK,线程组 1-1,text,true,,599,1004,1,1,http://op.uat.fineex.net/Order/SingleQuality/OutConfirm,19,0,0
1591759334673,7,释放登陆账号,200,OK,线程组 1-1,text,true,,9,0,1,1,null,6,0,0
1591759334700,7,标记任务结果,200,OK,线程组 1-1,text,true,,9,0,1,1,null,7,0,0
1591759334707,2,变更任务状态,200,OK,线程组 1-1,text,true,,9,0,1,1,null,2,0,0
