timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591760072906,372,标记任务开始,200,OK,线程组 1-1,text,true,,9,0,1,1,null,372,0,365
1591760073281,4,获取账号,200,OK,线程组 1-1,text,true,,18,0,1,1,null,3,0,0
1591760073286,5,锁定账号,200,OK,线程组 1-1,text,true,,9,0,1,1,null,4,0,0
1591760073291,1,获取仓库及会员信息,200,OK,线程组 1-1,text,true,,102,0,1,1,null,1,0,0
1591760073292,1,获取oms配置信息,200,OK,线程组 1-1,text,true,,32,0,1,1,null,1,0,0
1591760073293,2,获取wi配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,2,0,0
1591760073295,1,获取basic配置信息,200,OK,线程组 1-1,text,true,,44,0,1,1,null,1,0,0
1591760073296,2,获取os配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,1,0,1
1591760073298,1,获取opw配置信息,200,OK,线程组 1-1,text,true,,32,0,1,1,null,1,0,0
1591760073299,1,获取op配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,1,0,0
1591760073300,1,获取opr配置信息,200,OK,线程组 1-1,text,true,,32,0,1,1,null,1,0,0
1591760073301,1,获取master配置信息,200,OK,线程组 1-1,text,true,,35,0,1,1,null,1,0,0
1591760073303,1,获取so配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,1,0,0
1591760073370,294,登陆,200,OK,线程组 1-1,text,true,,90858,1638,1,1,http://basic.uat.fineex.net/Home/Index,230,0,129
1591760073370,230,登陆-0,302,Found,线程组 1-1,text,true,,1201,762,1,1,http://basic.uat.fineex.net/Login,230,0,129
1591760073606,58,登陆-1,200,OK,线程组 1-1,text,true,,89657,876,1,1,http://basic.uat.fineex.net/Home/Index,45,0,0
1591760073665,6,获取URL地址信息,200,OK,线程组 1-1,text,true,,25659,0,1,1,null,5,0,0
1591760073673,181,http://Master.uat.fineex.net/BasicInfo/Commodity/Commodity?systemCode=wms&moduleTitle=商品管理,200,OK,线程组 1-1,text,true,,17873,484,1,1,http://Master.uat.fineex.net/BasicInfo/Commodity/Commodity?systemCode=wms&moduleTitle=商品管理,174,0,100
