timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591754304336,436,标记任务开始,200,OK,线程组 1-1,text,true,,9,0,1,1,null,436,0,429
1591754304773,5,获取账号,200,OK,线程组 1-1,text,true,,18,0,1,1,null,3,0,0
1591754304778,7,锁定账号,200,OK,线程组 1-1,text,true,,9,0,1,1,null,7,0,0
1591754304785,2,获取仓库及会员信息,200,OK,线程组 1-1,text,true,,102,0,1,1,null,1,0,0
1591754304787,1,获取oms配置信息,200,OK,线程组 1-1,text,true,,32,0,1,1,null,1,0,0
1591754304788,1,获取wi配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,1,0,0
1591754304790,1,获取basic配置信息,200,OK,线程组 1-1,text,true,,44,0,1,1,null,1,0,0
1591754304791,1,获取os配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,1,0,0
1591754304792,1,获取opw配置信息,200,OK,线程组 1-1,text,true,,32,0,1,1,null,1,0,0
1591754304793,2,获取op配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,2,0,0
1591754304795,1,获取opr配置信息,200,OK,线程组 1-1,text,true,,32,0,1,1,null,1,0,0
1591754304796,1,获取master配置信息,200,OK,线程组 1-1,text,true,,35,0,1,1,null,1,0,0
1591754304798,1,获取so配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,1,0,0
1591754304799,1,获取Strategy配置信息,200,OK,线程组 1-1,text,true,,37,0,1,1,null,1,0,0
1591754304800,1,获取capacity配置信息,200,OK,线程组 1-1,text,true,,37,0,1,1,null,1,0,0
1591754304864,145,登陆,200,OK,线程组 1-1,text,true,,90858,1638,1,1,http://basic.uat.fineex.net/Home/Index,67,0,32
1591754304864,67,登陆-0,302,Found,线程组 1-1,text,true,,1201,762,1,1,http://basic.uat.fineex.net/Login,67,0,32
1591754304936,73,登陆-1,200,OK,线程组 1-1,text,true,,89657,876,1,1,http://basic.uat.fineex.net/Home/Index,51,0,0
1591754305011,145,查询来源库位信息,200,OK,线程组 1-1,text,true,,14424,1170,1,1,http://wi.uat.fineex.net/DataCenter/PosStorageSearch/QueryStorage?sortName=Amount&sortOrder=desc&pageSize=10&pageNumber=1&MemberNo=0210045308&MemberID=25346&WareHouseName=%E5%98%89%E5%90%883%E4%BB%93&WarehouseID=23361&Codes=&PosCode=&PosType=1&CommodityName=&CommodityCode=&Code=&BarCode=&PageSize=100&PageCurrent=1,145,0,5
1591754305161,81,查询目标库位信息,200,OK,线程组 1-1,text,true,,13832,1213,1,1,http://wi.uat.fineex.net/DataCenter/PosStorageSearch/QueryStorage?sortName=Amount&sortOrder=asc&pageSize=10&pageNumber=1&MemberNo=0210045308&MemberID=25346&WareHouseName=%E5%98%89%E5%90%883%E4%BB%93&WarehouseID=23361&Codes=&PosCode=&PosType=1&CommodityName=&CommodityCode=&Code=&BarCode=&PageSize=100&PageCurrent=1,81,0,0
1591754306244,38,获取移库单号,200,OK,线程组 1-1,text,true,,542,907,1,1,http://wi.uat.fineex.net/OnWareHouse/WarehouseWork/GetMoveCode,37,0,0
1591754307285,3153,来源库位,200,OK,线程组 1-1,text,true,,806,1008,1,1,http://wi.uat.fineex.net/OnWareHouse/WarehouseWork/QueryPos?sortName=PosCode&sortOrder=asc&pageSize=20&pageNumber=1&PosCode=test&CommodityCode=&BarCode=&PosType=0&PosPropertyType=0&StockType=0&WarehouseId=23361&MemberId=25346,3153,0,3015
1591754311442,109,目标库位,200,OK,线程组 1-1,text,true,,807,983,1,1,http://wi.uat.fineex.net/OnWareHouse/WarehouseWork/QueryPos?sortName=PosCode&sortOrder=asc&pageSize=20&pageNumber=1&PosCode=527-3&CommodityCode=&BarCode=&PosType=0&PosPropertyType=0&StockType=0&WarehouseId=23361&MemberId=25346,109,0,4
1591754312552,104,获取库位商品信息,200,OK,线程组 1-1,text,true,,3834,1052,1,1,http://wi.uat.fineex.net/OnWareHouse/WarehouseWork/QueryCommodity?sortName=ID&sortOrder=asc&MemberNo=0210045308&MemberID=25346&WareHouseName=%E5%98%89%E5%90%883%E4%BB%93&WarehouseID=23361&OriginPos=test&OriginPosID=14741309&DestinyPos=527-3&DestinyPosID=14738809&WarehouseId=23361&MemberId=25346,103,0,0
1591754313707,158,完成移库,200,OK,线程组 1-1,text,true,,687,1585,1,1,http://wi.uat.fineex.net/OnWareHouse/WarehouseWork/SaveAddTransfer,158,0,5
1591754314866,37,确认移库结果,200,OK,线程组 1-1,text,true,,2404,1138,1,1,http://wi.uat.fineex.net/OnWareHouse/WarehouseWork/QueryMove?sortOrder=desc&pageSize=20&pageNumber=1&CreateTime=2020-06-10+00%3A00%3A00+%7E+2020-06-10+23%3A59%3A59&MemberNo=&MemberID=&WareHouseName=%E5%98%89%E5%90%883%E4%BB%93&WarehouseID=23361&MoveCode=YP550200610000001&BusinessID=&StartTime=2020-06-10+00%3A00%3A00+&EndTime=+2020-06-10+23%3A59%3A59&PageSize=20&PageCurrent=1,37,0,0
1591754314905,32,释放登陆账号,200,OK,线程组 1-1,text,true,,9,0,1,1,null,32,0,0
1591754314971,12,标记任务结果,200,OK,线程组 1-1,text,true,,9,0,1,1,null,11,0,0
1591754314983,2,变更任务状态,200,OK,线程组 1-1,text,true,,9,0,1,1,null,2,0,0
