timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591759292760,411,标记任务开始,200,OK,线程组 1-1,text,true,,9,0,1,1,null,411,0,402
1591759293174,6,获取账号,200,OK,线程组 1-1,text,true,,18,0,1,1,null,4,0,0
1591759293180,7,锁定账号,200,OK,线程组 1-1,text,true,,9,0,1,1,null,7,0,0
1591759293187,1,获取仓库及会员信息,200,OK,线程组 1-1,text,true,,102,0,1,1,null,1,0,0
1591759293189,1,获取oms配置信息,200,OK,线程组 1-1,text,true,,32,0,1,1,null,1,0,0
1591759293190,3,获取wi配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,3,0,0
1591759293194,2,获取basic配置信息,200,OK,线程组 1-1,text,true,,44,0,1,1,null,2,0,0
1591759293196,2,获取os配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,2,0,1
1591759293198,2,获取opw配置信息,200,OK,线程组 1-1,text,true,,32,0,1,1,null,1,0,0
1591759293200,1,获取op配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,1,0,0
1591759293201,3,获取opr配置信息,200,OK,线程组 1-1,text,true,,32,0,1,1,null,2,0,0
1591759293204,1,获取master配置信息,200,OK,线程组 1-1,text,true,,35,0,1,1,null,1,0,0
1591759293206,1,获取so配置信息,200,OK,线程组 1-1,text,true,,31,0,1,1,null,1,0,0
1591759293207,2,获取Strategy配置信息,200,OK,线程组 1-1,text,true,,37,0,1,1,null,2,0,0
1591759293210,1,获取capacity配置信息,200,OK,线程组 1-1,text,true,,37,0,1,1,null,1,0,0
1591759293306,165,登陆,200,OK,线程组 1-1,text,true,,90858,1638,1,1,http://basic.uat.fineex.net/Home/Index,88,0,38
1591759293306,88,登陆-0,302,Found,线程组 1-1,text,true,,1201,762,1,1,http://basic.uat.fineex.net/Login,88,0,38
1591759293400,71,登陆-1,200,OK,线程组 1-1,text,true,,89657,876,1,1,http://basic.uat.fineex.net/Home/Index,49,0,0
1591759293475,39,WI站点仓库控件,200,OK,线程组 1-1,text,true,,783,909,1,1,http://wi.uat.fineex.net/Basedata/GetBasedata?elementType=GetUserAllWarehouseData&sortOrder=asc&_=1591759292407,39,0,16
1591759293517,14,WI站点会员控件,200,OK,线程组 1-1,text,true,,4440,952,1,1,http://wi.uat.fineex.net/Basedata/GetBasedata?elementType=GetWarehouseMemberData&sortOrder=asc&_=1591759292407,13,0,0
1591759293532,31,master站点仓库控件,200,OK,线程组 1-1,text,true,,781,913,1,1,http://master.uat.fineex.net/Basedata/GetBasedata?elementType=GetUserAllWarehouseData&sortOrder=asc&_=1591759292407,31,0,5
1591759293564,23,master站点会员控件,200,OK,线程组 1-1,text,true,,4438,956,1,1,http://master.uat.fineex.net/Basedata/GetBasedata?elementType=GetWarehouseMemberData&sortOrder=asc&_=1591759292407,23,0,0
1591759293588,155,OMS站点仓库控件,200,OK,线程组 1-1,text,true,,783,910,1,1,http://oms.uat.fineex.net/Basedata/GetBasedata?elementType=GetUserAllWarehouseData&sortOrder=asc&_=1591759292407,155,0,4
1591759293746,27,OMS站点会员控件,200,OK,线程组 1-1,text,true,,4440,953,1,1,http://oms.uat.fineex.net/Basedata/GetBasedata?elementType=GetWarehouseMemberData&sortOrder=asc&_=1591759292407,27,0,0
1591759293777,158,SO站点仓库控件,200,OK,线程组 1-1,text,true,,783,909,1,1,http://so.uat.fineex.net/Basedata/GetBasedata?elementType=GetUserAllWarehouseData&sortOrder=asc&_=1591759292407,157,0,7
